"Email","quality","result","free","role","datID"
"headmaster@nellgwynn.southwark.sch.uk","bad","invalid","no","yes","55332"
"headmaster@nelson.newham.sch.uk","bad","invalid","no","yes","63192"
"headmaster@nelsongroup.ac.uk","bad","invalid","no","yes","58242"
"headmaster@nethercurrie.edin.sch.uk","bad","invalid","no","yes","81777"
"headmaster@nethergreen-jun.sheffield.sch.uk","bad","invalid","no","yes","61777"
"headmaster@netherhall.leicester.sch.uk","bad","invalid","no","yes","75984"
"headmaster@nethinf.cumbria.sch.uk","bad","invalid","no","yes","66747"
"headmaster@netley.camden.sch.uk","bad","invalid","no","yes","54859"
"headmaster@netleymarsh.hants.sch.uk","bad","invalid","no","yes","71925"
"headmaster@nettlestoneprimaryschool.co.uk","bad","invalid","no","yes","72869"
"headmaster@newarkhillacademy.org","bad","invalid","no","yes","74017"
"headmaster@newbaldprimary.co.uk","bad","invalid","no","yes","72750"
"headmaster@newbold.outwood.com","bad","invalid","no","yes","76875"
"headmaster@newbrancepethprimary.org.uk","bad","invalid","no","yes","75092"
"headmaster@newbridge.org.uk","bad","invalid","no","yes","68301"
"headmaster@newbridgegroup.org","bad","invalid","no","yes","70627"
"headmaster@newbridgeprepschool.org.uk","bad","invalid","no","yes","59817"
"headmaster@newbrighton.wirral.sch.uk","bad","invalid","no","yes","60084"
"headmaster@newburnmanor-nur.newcastle.sch.uk","bad","invalid","no","yes","62317"
"headmaster@newburypark.redbridge.sch.uk","bad","invalid","no","yes","57122"
"headmaster@newcastleprep.co.uk","bad","invalid","no","yes","62354"
"headmaster@newcity.boleyntrust.org","bad","invalid","no","yes","63195"
"headmaster@newcollege.leicester.sch.uk","bad","invalid","no","yes","58733"
"headmaster@newcollegeschool.org","bad","invalid","no","yes","78146"
"headmaster@newcraighall.edin.sch.uk","bad","invalid","no","yes","81712"
"headmaster@newdelaval.northumberland.sch.uk","bad","invalid","no","yes","77784"
"headmaster@new-direction.org.uk","bad","invalid","no","yes","60822"
"headmaster@newdirections.newham.sch.uk","bad","invalid","no","yes","60979"
"headmaster@newent.gloucs.sch.uk","bad","invalid","no","yes","70673"
"headmaster@newfield.blackburn.sch.uk","bad","invalid","no","yes","58775"
"headmaster@newforestsmallschool.com","bad","invalid","no","yes","62519"
"headmaster@newhallinfants.co.uk","bad","invalid","no","yes","67060"
"headmaster@newhallschool.co.uk","bad","invalid","no","yes","69381"
"headmaster@newhartley.northumberland.sch.uk","bad","invalid","no","yes","77766"
"headmaster@new-hinksey.oxon.sch.uk","bad","invalid","no","yes","78087"
"headmaster@newhorizonschool.co.uk","bad","invalid","no","yes","56462"
"headmaster@newhorizonslc.org.uk","bad","invalid","no","yes","61378"
"headmaster@newingateschool.co.uk","bad","invalid","no","yes","75426"
"headmaster@newlands.leics.sch.uk","bad","invalid","no","yes","75872"
"headmaster@newleaf.walsall.sch.uk","bad","invalid","no","yes","60851"
"headmaster@new-leake.lincs.sch.uk","bad","invalid","no","yes","76036"
"headmaster@newlevel.org.uk","bad","invalid","no","yes","79104"
"headmaster@newlinelearning.com","bad","invalid","no","yes","61193"
"headmaster@newman.cumbria.sch.uk","bad","invalid","no","yes","66917"
"headmaster@newmills-nur.derbyshire.sch.uk","bad","invalid","no","yes","66952"
"headmaster@newparkprimary.com","bad","invalid","no","yes","63187"
"headmaster@newport.waltham.sch.uk","bad","invalid","no","yes","57254"
"headmaster@newportcepri.iow.sch.uk","bad","invalid","no","yes","72896"
"headmaster@newroad.medway.sch.uk","bad","invalid","no","yes","72944"
"headmaster@newschoolcanterbury.co.uk","bad","invalid","no","yes","69769"
"headmaster@newshamprimary.co.uk","bad","invalid","no","yes","77785"
"headmaster@newtonsolney.derbyshire.sch.uk","bad","invalid","no","yes","67208"
"headmaster@newtown.cumbria.sch.uk","bad","invalid","no","yes","70385"
"headmaster@newtown.devon.sch.uk","bad","invalid","no","yes","67270"
"headmaster@newtown.hants.sch.uk","bad","invalid","no","yes","71959"
"headmaster@newwavefederation.co.uk","bad","invalid","no","yes","54997"
"headmaster@newyorkprimaryschool.org","bad","invalid","no","yes","63602"
"headmaster@nexusmat.org","bad","invalid","no","yes","57658"
"headmaster@nhgs.co.uk","bad","invalid","no","yes","65047"
"headmaster@nia.emat.uk","bad","invalid","no","yes","78817"
"headmaster@nidderdale.n-yorks.sch.uk","bad","invalid","no","yes","76564"
"headmaster@niddriemill.edin.sch.uk","good","ok","no","yes","81713"
"headmaster@nightingale.hackney.sch.uk","bad","invalid","no","yes","55007"
"headmaster@nightingale.hants.sch.uk","bad","invalid","no","yes","71886"
"headmaster@nineacrespri.co.uk","bad","invalid","no","yes","72872"
"headmaster@nishkamschools.org","bad","invalid","no","yes","67660"
"headmaster@nla.eastern-mat.co.uk","bad","invalid","no","yes","74005"
"headmaster@nonsuchprimary.sutton.sch.uk","bad","invalid","no","yes","57230"
"headmaster@nooklane.sheffield.sch.uk","bad","invalid","no","yes","65741"
"headmaster@nor.eastern-mat.co.uk","bad","invalid","no","yes","62903"
"headmaster@nor.gdst.net","bad","invalid","no","yes","76328"
"headmaster@norburyhall.stockport.sch.uk","bad","invalid","no","yes","61414"
"headmaster@norfolkcps.sheffield.sch.uk","bad","invalid","no","yes","63240"
"headmaster@norfolkhouseschool.co.uk","bad","invalid","no","yes","57471"
"headmaster@norham.northumberland.sch.uk","bad","invalid","no","yes","61039"
"headmaster@norlandplace.com","good","ok","no","yes","55162"
"headmaster@normanby.outwood.com","bad","invalid","no","yes","69945"
"headmaster@normangate.hants.sch.uk","bad","invalid","no","yes","72121"
"headmaster@northampton-academy.org","bad","invalid","no","yes","60939"
"headmaster@northamptoncollege.ac.uk","bad","invalid","no","yes","58257"
"headmaster@northbeckton.ttlt.academy","bad","invalid","no","yes","67459"
"headmaster@northberwickhigh.elcschool.org.uk","bad","invalid","no","yes","81628"
"headmaster@northbournepark.com","bad","invalid","no","yes","73181"
"headmaster@northbridgehouse.com","bad","invalid","no","yes","54904"
"headmaster@northbromsgrove.worcs.sch.uk","bad","invalid","no","yes","72277"
"headmaster@northburn.northumberland.sch.uk","bad","invalid","no","yes","77789"
"headmaster@northealing.ealing.sch.uk","bad","invalid","no","yes","56619"
"headmaster@northernart.ac.uk","bad","invalid","no","yes","56590"
"headmaster@northerneducationtrust.org","bad","invalid","no","yes","57787"
"headmaster@northern-inf.hants.sch.uk","bad","invalid","no","yes","71764"
"headmaster@northfieldssc.org","bad","invalid","no","yes","66642"
"headmaster@northgosforth.co.uk","bad","invalid","no","yes","59275"
"headmaster@northleazeprimary.org.uk","bad","invalid","no","yes","63104"
"headmaster@north-leigh.oxon.sch.uk","bad","invalid","no","yes","77500"
"headmaster@northlondongrammar.com","bad","invalid","no","yes","60914"
"headmaster@northroadacademy.com","bad","invalid","no","yes","70942"
"headmaster@northstartrust.org.uk","bad","invalid","no","yes","68220"
"headmaster@nortoncollege.net","bad","invalid","no","yes","64995"
"headmaster@nortoncollege.org.uk","bad","invalid","no","yes","64606"
"headmaster@norwichsteinerschool.co.uk","bad","invalid","no","yes","56444"
"headmaster@not.gdst.net","bad","invalid","no","yes","77996"
"headmaster@notredame.co.uk","bad","invalid","no","yes","55895"
"headmaster@notredame.southwark.sch.uk","bad","invalid","no","yes","75406"
"headmaster@notredame-high.co.uk","bad","invalid","no","yes","68357"
"headmaster@nottinghamacademy.org","bad","invalid","no","yes","62408"
"headmaster@nottinghamfreeschool.co.uk","bad","invalid","no","yes","74573"
"headmaster@nottinghamgirlsacademy.org","bad","invalid","no","yes","65393"
"headmaster@nottinghamhigh.co.uk","good","ok","no","yes","77991"
"headmaster@novahreodacademy.org.uk","bad","invalid","no","yes","74137"
"headmaster@novalis-trust.org.uk","bad","invalid","no","yes","71602"
"headmaster@nr.huish.education","bad","invalid","no","yes","67348"
"headmaster@nrc.islington.sch.uk","bad","invalid","no","yes","55084"
"headmaster@ntc.kent.sch.uk","bad","invalid","no","yes","73174"
"headmaster@nuloom.org.uk","bad","invalid","no","yes","69992"
"headmaster@nunthorpe.co.uk","bad","invalid","no","yes","70757"
"headmaster@nwkcollege.ac.uk","bad","invalid","no","yes","58234"
"headmaster@nwschool.org.uk","bad","invalid","no","yes","67908"
"headmaster@nwt.eastern-mat.co.uk","bad","invalid","no","yes","58071"
"headmaster@oakbank.anthemtrust.uk","bad","invalid","no","yes","68360"
"headmaster@oakbank.beds.sch.uk","bad","invalid","no","yes","73937"
"headmaster@oakbank.org.uk","bad","invalid","no","yes","79342"
"headmaster@oakbridgesen.org","bad","invalid","no","yes","66197"
"headmaster@oak-cottage.solihull.sch.uk","bad","invalid","no","yes","59681"
"headmaster@oakdalefederation.co.uk","bad","invalid","no","yes","60693"
"headmaster@oakdalejunior.co.uk","bad","invalid","no","yes","79222"
"headmaster@oakfield.hants.sch.uk","bad","invalid","no","yes","67528"
"headmaster@oakfield.nottingham.sch.uk","bad","invalid","no","yes","61270"
"headmaster@oakfieldhull.co.uk","bad","invalid","no","yes","72858"
"headmaster@oakgrove.school","bad","invalid","no","yes","64765"
"headmaster@oakgrove-primary.stockport.sch.uk","bad","invalid","no","yes","58703"
"headmaster@oakheights.co.uk","bad","invalid","no","yes","61059"
"headmaster@oakhill.waltham.sch.uk","bad","invalid","no","yes","57261"
"headmaster@oakhill-aspirations.org","bad","invalid","no","yes","74314"
"headmaster@oakhurst.dorset.sch.uk","bad","invalid","no","yes","78827"
"headmaster@oaklands.edin.sch.uk","bad","invalid","no","yes","81774"
"headmaster@oaklands.towerhamlets.sch.uk","bad","invalid","no","yes","55457"
"headmaster@oakmanor.brent.sch.uk","bad","invalid","no","yes","79003"
"headmaster@oaksparkhigh.org.uk","bad","invalid","no","yes","69940"
"headmaster@oaksprimaryacademy.org.uk","bad","invalid","no","yes","67949"
"headmaster@oakthorpe.enfield.sch.uk","bad","invalid","no","yes","58523"
"headmaster@oaktreelane.notts.sch.uk","bad","invalid","no","yes","66184"
"headmaster@oaktreeschool.org.uk","bad","invalid","no","yes","56750"
"headmaster@oaktreeschoolcornwall.co.uk","bad","invalid","no","yes","74519"
"headmaster@oaktreeschools.co.uk","bad","invalid","no","yes","57287"
"headmaster@oakwood.ac","bad","invalid","no","yes","74089"
"headmaster@oasisacademysouthbank.org","bad","invalid","no","yes","71422"
"headmaster@oasisarena.org","bad","invalid","no","yes","73870"
"headmaster@oasisaspinal.org","bad","invalid","no","yes","73737"
"headmaster@oasisblakenhaleinfants.org","bad","invalid","no","yes","70984"
"headmaster@oasisblakenhalejunior.org","good","ok","no","yes","70990"
"headmaster@oasisboulton.org","bad","invalid","no","yes","71076"
"headmaster@oasisbrightstowe.org","bad","invalid","no","yes","61320"
"headmaster@oasisbrislington.org","bad","invalid","no","yes","77088"
"headmaster@oasisbyron.org","bad","invalid","no","yes","70618"
"headmaster@oasiscoulsdon.org","bad","invalid","no","yes","61312"
"headmaster@oasisenfield.org","bad","invalid","no","yes","60804"
"headmaster@oasisfirvale.org","bad","invalid","no","yes","73879"
"headmaster@oasisfoundry.org","bad","invalid","no","yes","73835"
"headmaster@oasisharpurmount.org","bad","invalid","no","yes","70928"
"headmaster@oasishobmoor.org","bad","invalid","no","yes","71057"
"headmaster@oasisimmingham.org","bad","invalid","no","yes","61090"
"headmaster@oasisisleofsheppey.org","bad","invalid","no","yes","61334"
"headmaster@oasisjohanna.org","bad","invalid","no","yes","67604"
"headmaster@oasisleesbrook.org","bad","invalid","no","yes","63504"
"headmaster@oasislongcross.org","bad","invalid","no","yes","74043"
"headmaster@oasislongmeadow.org","bad","invalid","no","yes","71106"
"headmaster@oasismarksburyroad.org","bad","invalid","no","yes","73922"
"headmaster@oasismayfield.org","bad","invalid","no","yes","61298"
"headmaster@oasismediacityuk.org","bad","invalid","no","yes","61315"
"headmaster@oasisnewoak.org","bad","invalid","no","yes","70639"
"headmaster@oasisnunsthorpe.org","bad","invalid","no","yes","68247"
"headmaster@oasisoldham.org","bad","invalid","no","yes","62475"
"headmaster@oasisparkwood.org","bad","invalid","no","yes","70906"
"headmaster@oasispinewood.org","bad","invalid","no","yes","73711"
"headmaster@oasisputney.org","bad","invalid","no","yes","73883"
"headmaster@oasisryelands.org","bad","invalid","no","yes","74274"
"headmaster@oasisshirleypark.org","bad","invalid","no","yes","62447"
"headmaster@oasissholing.org","bad","invalid","no","yes","65981"
"headmaster@oasissilvertown.org","bad","invalid","no","yes","76632"
"headmaster@oasisskinnerstreet.org","bad","invalid","no","yes","73726"
"headmaster@oasistemple.org","bad","invalid","no","yes","63412"
"headmaster@oasisuk.org","bad","invalid","no","yes","73693"
"headmaster@oasiswarndon.org","bad","invalid","no","yes","73727"
"headmaster@oasiswatermead.org","bad","invalid","no","yes","73880"
"headmaster@oasiswoodview.org","bad","invalid","no","yes","70989"
"headmaster@ob-ac.co.uk","bad","invalid","no","yes","62560"
"headmaster@ocean-aspirations.org","bad","invalid","no","yes","76635"
"headmaster@ocppa.co.uk","bad","invalid","no","yes","71322"
"headmaster@odessa.newham.sch.uk","bad","invalid","no","yes","57091"
"headmaster@odysseyeducation.org.uk","bad","invalid","no","yes","67546"
"headmaster@oeacademy.co.uk","bad","invalid","no","yes","67794"
"headmaster@ohacademy.co.uk","bad","invalid","no","yes","73705"
"headmaster@ola.magnificat.org.uk","bad","invalid","no","yes","57801"
"headmaster@olc.solihull.sch.uk","bad","invalid","no","yes","70342"
"headmaster@olcs.uk","bad","invalid","no","yes","74335"
"headmaster@oldcleepa.co.uk","bad","invalid","no","yes","71265"
"headmaster@oldershaw.wirral.sch.uk","bad","invalid","no","yes","65139"
"headmaster@oldleakeprimaryacademy.net","bad","invalid","no","yes","75503"
"headmaster@oldmill.leics.sch.uk","bad","invalid","no","yes","62736"
"headmaster@olgh.co.uk","bad","invalid","no","yes","59919"
"headmaster@olivebham.staracademies.org","bad","invalid","no","yes","79147"
"headmaster@olivebolton.staracademies.org","bad","invalid","no","yes","79155"
"headmaster@olivehackney.staracademies.org","bad","invalid","no","yes","71539"
"headmaster@oliversb.com","bad","invalid","no","yes","71779"
"headmaster@oliverthomas.newham.sch.uk","bad","invalid","no","yes","57077"
"headmaster@olognewman.co.uk","bad","invalid","no","yes","73809"
"headmaster@ololwit.org.uk","bad","invalid","no","yes","71315"
"headmaster@olqp.bwcet.com","bad","invalid","no","yes","69621"
"headmaster@olscmail.org.uk","bad","invalid","no","yes","77214"
"headmaster@olsgschool.org","bad","invalid","no","yes","61095"
"headmaster@olsp.smccat.org.uk","bad","invalid","no","yes","69676"
"headmaster@olsp.uk","bad","invalid","no","yes","74292"
"headmaster@olst.bhcet.org.uk","bad","invalid","no","yes","74822"
"headmaster@ol-wayside.solihull.sch.uk","bad","invalid","no","yes","70338"
"headmaster@olympicprimaryacademy.net","bad","invalid","no","yes","66081"
"headmaster@olympustrust.co.uk","bad","invalid","no","yes","62988"
"headmaster@omegamat.co.uk","bad","invalid","no","yes","63215"
"headmaster@onedegreeacademy.org","bad","invalid","no","yes","79137"
"headmaster@oneinamillion.org.uk","bad","invalid","no","yes","71267"
"headmaster@ontrackeducation.com","bad","invalid","no","yes","58624"
"headmaster@open-academy.org.uk","bad","invalid","no","yes","61308"
"headmaster@openboxeducation.org.uk","bad","invalid","no","yes","62721"
"headmaster@oratoryprep.co.uk","good","ok","no","yes","78142"
"headmaster@orchard.leics.sch.uk","bad","invalid","no","yes","75078"
"headmaster@orchardhead.patrust.org.uk","bad","invalid","no","yes","71293"
"headmaster@orchardhill.ac.uk","bad","invalid","no","yes","58735"
"headmaster@orchardhumber.co.uk","good","ok","no","yes","59352"
"headmaster@orchard-inf.hants.sch.uk","bad","invalid","no","yes","71722"
"headmaster@orchardinfants.co.uk","bad","invalid","no","yes","61714"
"headmaster@orchard-jun.hants.sch.uk","bad","invalid","no","yes","71730"
"headmaster@orchardparkhigh.net","bad","invalid","no","yes","77410"
"headmaster@orchardprimaryschool.com","bad","invalid","no","yes","60848"
"headmaster@orchardschool.org.uk","bad","invalid","no","yes","59068"
"headmaster@orchard-tmet.uk","bad","invalid","no","yes","59577"
"headmaster@orfordcvap.org","bad","invalid","no","yes","79687"
"headmaster@oriel.w-sussex.sch.uk","bad","invalid","no","yes","60721"
"headmaster@orionschool.co.uk","bad","invalid","no","yes","69689"
"headmaster@orleans.richmond.sch.uk","bad","invalid","no","yes","57176"
"headmaster@orleanspark.school","bad","invalid","no","yes","68587"
"headmaster@ormesby.org.uk","bad","invalid","no","yes","57656"
"headmaster@ormesby.outwood.com","bad","invalid","no","yes","70640"
"headmaster@ormistonmeadows.co.uk","bad","invalid","no","yes","74015"
"headmaster@ormistonsandwell.org.uk","bad","invalid","no","yes","62452"
"headmaster@ormistonsixvillages.org.uk","bad","invalid","no","yes","73861"
"headmaster@ormistonsudbury.co.uk","bad","invalid","no","yes","68472"
"headmaster@ormistonvictoryacademy.co.uk","bad","invalid","no","yes","62561"
